,Unnamed: 0,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount,14agree-disagree,Unnamed: 0REL,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL
289,289,8,4,0,81,1,417,23,6,451,81,1,0,0,1,2,1,1,0,-1.0,7.438655330650611,84.21197122681977,63.76175485934143,0.0,77.18336514422431,16.756802185103478,75.89677830132973,67.28258736577628,125.1533934876422,75.16666666666667,77.18336514422431,32.86114544705397,0.0,0.0,124.95730513121819,104.71557525028722,95.97352587244283,91.98846597462514,
290,290,2,0,0,29,1,143,7,0,151,29,0,0,1,1,1,0,0,0,-1.0,inf,inf,,,inf,inf,inf,inf,,inf,inf,,,inf,inf,inf,,,
291,291,4,6,0,40,0,207,14,0,221,40,0,0,0,0,0,0,1,0,1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
292,292,3,1,3,48,2,222,14,0,237,48,3,0,0,0,0,0,1,0,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,,,,,,inf,
293,293,3,4,0,51,1,215,18,10,248,51,2,0,0,0,2,2,0,0,-1.0,4.524967498714109,18.94769352603445,38.25705291560486,0.0,29.15816016559585,10.054081311062088,23.478859474512074,31.593562763060167,125.1533934876422,24.8,29.15816016559585,39.43337453646477,0.0,0.0,0.0,62.82934515017234,115.16823104693141,0.0,
294,294,2,1,0,26,0,123,3,0,128,26,0,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
295,295,8,15,1,147,7,882,54,13,974,147,8,6,3,3,2,2,1,0,1.0,3.504503576058446,38.86706364314759,110.35688341039862,30.71300664291904,64.64931439430755,54.137360905718936,74.09071218790572,72.90822176090808,125.1533934876422,74.92307692307692,64.64931439430755,121.33346011219929,100.84805057955744,186.14178741612372,173.01780710476368,48.33026550013257,88.59094695917801,42.45621506521161,
296,296,15,1,1,80,16,447,24,1,496,80,2,0,1,1,1,0,3,0,,45.71298223956915,947.3846763017224,95.64263228901214,399.2690863579475,457.3829045583663,1608.653009769934,488.1418690747394,421.2475035074689,125.1533934876422,496.0,457.3829045583663,394.33374536464765,0.0,806.6144121365361,749.7438307873092,314.14672575086166,0.0,1655.7923875432525,
297,297,0,5,0,69,0,394,16,6,414,69,0,0,0,0,3,3,0,0,1.0,7.644569665063085,0.0,79.70219357417679,0.0,65.74879253026516,0.0,71.71062506168805,46.80527816749654,125.1533934876422,69.0,65.74879253026516,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
298,298,2,4,0,141,10,739,65,22,840,141,9,6,1,1,9,7,0,0,,2.0919024427812665,5.74172531091953,17.389569507093118,0.0,36.64260769473275,45.70036959573676,36.68261554263092,51.858120696942194,125.1533934876422,38.18181818181818,36.64260769473275,80.6591751882234,59.5920298879203,36.66429146075164,34.07926503578678,128.51456962535252,183.2221857564818,0.0,
299,299,7,3,0,24,1,150,14,2,168,24,0,0,0,0,1,1,1,0,,23.08814474599861,221.0564244704019,143.46394843351823,0.0,68.60743568375494,50.27040655531044,81.90299816690259,122.86385518967842,125.1533934876422,84.0,68.60743568375494,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,275.96539792387546,
300,300,3,3,0,42,0,215,10,0,232,42,1,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
301,301,8,13,0,100,6,521,52,11,597,100,5,14,2,2,1,1,2,0,,4.225923726692357,45.93380248735624,113.03220179610527,0.0,51.97533006345072,54.840443514884115,51.72298429691667,82.97299311510751,125.1533934876422,54.27272727272727,51.97533006345072,89.62130576469265,278.0961394769614,146.65716584300657,136.31706014314713,28.558793250078335,52.34919593042337,100.35105379050016,
302,302,1,1,0,29,0,133,6,0,137,29,1,0,0,0,0,0,0,0,1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
303,303,10,4,0,66,0,350,15,1,370,66,0,0,0,0,0,0,2,0,1.0,46.79403249523464,631.5897842011483,382.57052915604856,0.0,377.3408962606522,0.0,382.2139914455454,263.27968969216806,125.1533934876422,370.0,377.3408962606522,0.0,0.0,0.0,0.0,0.0,0.0,1103.8615916955018,
304,304,20,1,4,49,2,235,36,12,287,49,1,0,0,0,2,0,4,0,-1.0,3.912372353836999,105.26496403352472,7.970219357417679,133.08969545264915,23.345585753499947,16.756802185103478,21.38578285469123,52.65593793843361,125.1533934876422,23.916666666666668,23.345585753499947,16.430572723526986,0.0,0.0,0.0,52.35778762514361,0.0,183.9769319492503,
305,305,2,5,1,67,0,335,12,3,352,67,0,0,0,0,0,0,0,0,1.0,15.700967998951118,42.105985613409885,159.40438714835358,133.08969545264915,127.68606085587726,0.0,121.9444639373883,70.20791725124481,125.1533934876422,117.33333333333333,127.68606085587726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
306,306,3,7,0,102,0,559,27,13,602,102,10,0,1,1,0,0,0,0,1.0,3.6351799805894394,14.575148866180346,51.49987892485269,0.0,44.85870794707054,0.0,46.95771894902415,36.45411088045404,125.1533934876422,46.30769230769231,44.85870794707054,151.66682514024913,0.0,62.04726247204124,57.67260236825455,0.0,0.0,0.0,
307,307,7,4,0,65,0,355,19,0,374,65,1,0,2,2,1,0,2,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,inf,inf,inf,,inf,
308,308,4,3,0,100,2,468,35,8,511,100,6,0,6,6,6,0,1,0,,5.945776406160177,31.579489210057414,35.86598710837956,0.0,71.46607883724474,25.13520327765522,63.88433857018402,76.78990949354902,125.1533934876422,63.875,71.46607883724474,147.8751545117429,0.0,604.9608091024021,562.3078730904818,235.61004431314626,0.0,68.99134948096886,
309,309,11,3,2,74,2,342,31,9,387,74,1,10,2,2,1,1,2,0,-1.0,5.302294111121197,77.19430695791813,31.880877429670715,88.72646363509944,47.00879852405431,22.342402913471307,41.49751907123064,60.45681763301637,125.1533934876422,43.0,47.00879852405431,21.90743029803598,242.78234398782345,179.24764714145246,166.60974017495758,34.90519175009574,63.98235058162856,122.65128796616685,
310,310,4,5,2,82,1,386,18,0,409,82,0,0,2,2,0,0,1,0,-1.0,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,,inf,inf,,,inf,
311,311,4,0,0,33,1,163,7,0,174,33,1,0,1,1,0,0,1,0,1.0,inf,inf,,,inf,inf,inf,inf,,inf,inf,inf,,inf,inf,,,inf,
312,312,7,4,0,57,2,243,21,0,266,57,2,6,0,0,0,0,2,0,,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,inf,,,,,inf,
313,313,1,1,1,23,0,108,4,0,115,23,0,0,0,0,0,0,0,0,,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,,,,,,,,
314,314,18,3,1,98,0,457,34,10,509,98,1,0,0,4,1,0,3,0,,4.8492825754137545,113.6861611562067,28.69278968670364,39.92690863579475,56.02940580839988,0.0,49.906226883032645,59.67672966355809,125.1533934876422,50.9,56.02940580839988,19.716687268232384,0.0,0.0,299.8975323149237,31.41467257508617,0.0,165.57923875432525,
315,315,9,6,0,86,2,454,29,1,490,86,2,6,0,0,0,0,2,0,,48.647261504946904,568.4308057810334,573.8557937340729,0.0,491.6866224002438,201.08162622124175,495.7861489036503,509.0074000715249,125.1533934876422,490.0,491.6866224002438,394.33374536464765,1311.0246575342467,0.0,0.0,0.0,0.0,1103.8615916955018,
316,316,2,8,0,68,1,379,20,2,403,68,2,0,0,0,1,1,0,0,1.0,24.40084862787813,63.15897842011483,382.57052915604856,0.0,194.38773443730568,50.27040655531044,206.94157536837386,175.51979312811204,125.1533934876422,201.5,194.38773443730568,197.16687268232383,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
317,317,1,1,0,21,0,112,7,0,121,21,2,0,0,0,0,0,0,0,1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
318,318,4,0,0,15,0,70,8,0,78,15,0,0,0,0,1,0,1,0,,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,inf,,inf,
319,319,4,13,0,106,3,550,27,10,595,106,2,0,1,1,1,0,0,0,1.0,4.926500450818432,25.263591368045933,124.33542197571579,0.0,60.60323485398354,30.162243933186264,60.062198655728565,47.39034414459025,125.1533934876422,59.5,60.60323485398354,39.43337453646477,0.0,80.6614412136536,74.97438307873092,31.41467257508617,0.0,0.0,
320,320,3,3,0,54,1,316,16,2,336,54,2,0,0,0,3,1,0,0,,24.70972012949684,94.73846763017224,143.46394843351823,0.0,154.36673028844862,50.27040655531044,172.5423161382748,140.41583450248962,125.1533934876422,168.0,154.36673028844862,197.16687268232383,0.0,0.0,0.0,471.2200886262925,287.9205776173285,0.0,
321,321,1,0,0,20,0,94,2,0,96,20,0,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
322,322,5,4,0,75,3,428,23,8,467,75,3,0,0,0,4,4,0,0,,6.216038970076549,39.47436151257177,47.82131614450607,0.0,53.59955912793355,37.70280491648283,58.424138692390514,50.461940524332206,125.1533934876422,58.375,53.59955912793355,73.93757725587145,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
323,323,22,8,0,113,2,546,51,2,604,113,4,0,2,5,1,1,6,0,-1.0,24.941373755710874,694.7487626212632,382.57052915604856,0.0,323.0266763443462,100.54081311062087,298.1269133275254,447.57547247668566,125.1533934876422,302.0,323.0266763443462,394.33374536464765,0.0,806.6144121365361,1874.359576968273,157.07336287543083,287.9205776173285,1655.7923875432525,
324,324,4,7,0,78,0,417,18,0,435,78,2,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
325,325,0,0,0,9,1,36,11,0,46,9,1,6,0,0,0,0,0,0,-1.0,inf,,,,inf,inf,inf,inf,,inf,inf,inf,inf,,,,,,
326,326,5,2,0,63,0,318,12,0,334,63,1,0,1,1,0,0,0,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,inf,inf,,,,
327,327,0,5,0,17,4,97,6,0,110,17,1,0,0,0,0,0,0,0,-1.0,inf,,inf,,inf,inf,inf,inf,,inf,inf,inf,,,,,,,
328,328,5,7,0,78,5,439,32,6,481,78,2,6,0,0,3,3,0,0,,8.44248771091142,52.63248201676236,111.58307100384751,0.0,74.32472199073453,83.7840109255174,79.9009248783783,93.61055633499308,125.1533934876422,80.16666666666667,74.32472199073453,65.72229089410794,218.5041095890411,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
329,329,4,5,0,70,0,371,16,0,393,70,1,0,1,1,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,inf,inf,,,,
330,330,1,1,0,27,0,151,4,0,158,27,1,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
331,331,3,3,0,39,3,257,14,4,280,39,1,0,0,0,2,2,0,0,1.0,12.779558379474146,47.36923381508612,71.73197421675911,0.0,55.74354149305089,75.40560983296567,70.16356842964655,61.43192759483921,125.1533934876422,70.0,55.74354149305089,49.29171817058096,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
332,332,4,2,2,25,1,133,17,0,150,25,1,6,0,0,0,0,1,0,1.0,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,,,,,inf,
333,333,4,3,1,42,0,284,11,0,296,42,0,0,0,0,0,0,1,0,1.0,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,,,,,,,inf,
334,334,10,1,0,97,0,477,16,3,499,97,1,0,1,1,0,0,1,0,1.0,17.19384692344155,210.52992806704944,31.880877429670715,0.0,184.85892392567305,0.0,173.6343561138335,93.61055633499308,125.1533934876422,166.33333333333334,184.85892392567305,65.72229089410794,0.0,268.8714707121787,249.91461026243638,0.0,0.0,183.9769319492503,
335,335,1,0,0,13,2,41,9,0,56,13,5,0,1,1,0,0,0,0,,inf,inf,,,inf,inf,inf,inf,,inf,inf,inf,,inf,inf,,,,
336,336,5,0,1,73,1,427,16,2,449,73,0,0,1,1,1,1,0,0,-1.0,25.94520613597168,157.89744605028707,0.0,199.63454317897376,208.68095020475462,50.27040655531044,233.1505347817827,140.41583450248962,125.1533934876422,224.5,208.68095020475462,0.0,0.0,403.30720606826804,374.8719153936546,157.07336287543083,287.9205776173285,0.0,
337,337,6,9,0,100,3,550,32,8,606,100,9,0,3,3,2,2,0,0,,6.50560600284409,47.36923381508612,107.59796132513867,0.0,71.46607883724474,37.70280491648283,75.0777483196607,70.20791725124481,125.1533934876422,75.75,71.46607883724474,221.8127317676143,0.0,302.48040455120105,281.1539365452409,78.53668143771542,143.96028880866425,0.0,
338,338,3,4,0,24,0,105,9,0,118,24,0,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
339,339,1,1,3,28,0,118,8,4,135,28,1,0,0,0,0,0,0,0,-1.0,13.088429881092857,15.789744605028707,23.910658072253035,299.4518147684606,40.02100414885705,0.0,32.21517927898169,35.103958625622404,125.1533934876422,33.75,40.02100414885705,49.29171817058096,0.0,0.0,0.0,0.0,0.0,0.0,
340,340,18,5,0,154,1,762,45,5,813,154,3,0,3,4,2,1,4,0,,10.501631055036157,227.3723223124134,95.64263228901214,0.0,176.09241825497102,20.108162622124176,166.42689227514606,157.96781381530084,125.1533934876422,162.6,176.09241825497102,118.3001236093943,0.0,483.9686472819216,599.7950646298474,125.65869030034467,115.16823104693141,441.54463667820073,
341,341,0,0,0,6,0,26,0,0,26,6,0,0,0,0,0,0,0,0,1.0,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
342,342,2,5,0,81,0,413,18,2,438,81,2,0,1,1,0,0,0,0,-1.0,26.408513388399747,63.15897842011483,239.10658072253037,0.0,231.55009543267295,0.0,225.50625495287179,157.96781381530084,125.1533934876422,219.0,231.55009543267295,197.16687268232383,0.0,403.30720606826804,374.8719153936546,0.0,0.0,0.0,
343,343,7,6,0,103,1,545,24,2,578,103,3,0,2,2,0,0,0,0,0.0,26.485731263804425,221.0564244704019,286.92789686703645,0.0,294.4402448094483,50.27040655531044,297.58089333974607,210.62375175373444,125.1533934876422,289.0,294.4402448094483,295.7503090234858,0.0,806.6144121365361,749.7438307873092,0.0,0.0,0.0,
344,344,6,8,0,155,12,980,61,18,1074,155,8,0,0,0,15,9,0,0,-1.0,2.951438793245456,21.052992806704943,42.507836572894284,0.0,49.23218764343526,67.02720874041391,59.455509780418176,59.48170767119352,125.1533934876422,59.666666666666664,49.23218764343526,87.62972119214392,0.0,0.0,0.0,261.78893812571806,287.9205776173285,0.0,
345,345,0,0,0,23,0,79,4,0,83,23,0,0,0,0,0,0,0,0,0.0,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
346,346,5,9,0,119,3,674,42,6,732,119,10,6,1,1,3,3,0,0,-1.0,8.905794963339485,52.63248201676236,143.46394843351823,0.0,113.3928450884283,50.27040655531044,122.67249058776076,122.86385518967842,125.1533934876422,122.0,113.3928450884283,328.61145447053974,218.5041095890411,134.43573535608934,124.95730513121819,157.07336287543083,287.9205776173285,0.0,
347,347,8,8,0,63,0,368,23,0,393,63,0,0,0,0,1,0,1,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,inf,,inf,
348,348,4,6,1,54,0,233,17,2,253,54,1,0,0,0,1,0,1,0,-1.0,26.871820640827814,126.31795684022966,286.92789686703645,199.63454317897376,154.36673028844862,0.0,127.22265715258868,149.19182415889523,125.1533934876422,126.5,154.36673028844862,98.58343634116191,0.0,0.0,0.0,157.07336287543083,0.0,275.96539792387546,
349,349,1,6,0,56,1,309,11,2,326,56,1,0,0,0,1,1,0,0,,26.94903851623249,31.579489210057414,286.92789686703645,0.0,160.0840165954282,50.27040655531044,168.72017622381932,96.53588622046162,125.1533934876422,163.0,160.0840165954282,98.58343634116191,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
350,350,4,1,0,5,0,22,5,0,28,5,0,0,0,0,0,0,1,0,0.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
351,351,4,0,0,17,4,89,5,0,99,17,0,0,0,0,0,0,1,0,-1.0,inf,inf,,,inf,inf,inf,inf,,inf,inf,,,,,,,inf,
352,352,4,3,0,25,1,124,10,0,133,25,0,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,,,,,,,inf,
353,353,7,4,0,51,5,223,15,2,247,51,1,0,0,0,1,1,1,0,-1.0,27.257910017851202,221.0564244704019,191.28526457802428,0.0,145.79080082797927,251.3520327765522,121.76245727479518,131.63984484608403,125.1533934876422,123.5,145.79080082797927,98.58343634116191,0.0,0.0,0.0,157.07336287543083,287.9205776173285,275.96539792387546,
354,354,1,1,1,14,0,55,3,0,60,14,0,0,0,0,0,0,0,0,1.0,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,,,,,,,,
355,355,7,7,0,119,2,659,42,5,718,119,6,6,4,4,0,0,0,0,1.0,10.964938307464223,88.42256978816076,133.899685204617,0.0,136.071414106114,40.21632524424835,143.93086877863684,147.4366262276141,125.1533934876422,143.6,136.071414106114,236.6002472187886,262.2049315068493,645.2915297092288,599.7950646298474,0.0,0.0,0.0,
356,356,5,8,0,137,1,750,44,0,798,137,9,6,3,3,0,0,1,0,-1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,,,inf,
357,357,5,3,0,55,1,289,22,6,317,55,1,0,0,0,2,1,1,0,1.0,9.188927173156637,52.63248201676236,47.82131614450607,0.0,52.40845781397947,16.756802185103478,52.59992548941077,64.35725748030774,125.1533934876422,52.833333333333336,52.40845781397947,32.86114544705397,0.0,0.0,0.0,104.71557525028722,95.97352587244283,91.98846597462514,
358,358,14,13,0,130,6,665,40,6,725,130,3,6,0,0,1,0,2,0,,9.214666464958196,147.3709496469346,207.22570329285963,0.0,123.87453665122422,100.54081311062087,121.03443062442271,117.01319541874136,125.1533934876422,120.83333333333333,123.87453665122422,98.58343634116191,218.5041095890411,0.0,0.0,52.35778762514361,0.0,183.9769319492503,
359,359,2,2,0,29,2,166,21,10,201,29,1,0,0,0,5,5,0,0,1.0,5.544243454055853,12.631795684022967,19.12852645780243,0.0,16.580130290240778,20.108162622124176,18.12786359427444,36.85915655690353,125.1533934876422,20.1,16.580130290240778,19.716687268232384,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
360,360,1,2,0,16,0,96,4,0,100,16,0,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
361,361,16,2,0,77,0,375,33,4,419,77,3,10,0,0,2,2,1,0,,13.937826510544312,252.6359136804593,47.82131614450607,0.0,110.05776140935689,0.0,102.37874770862824,144.80382933069242,125.1533934876422,104.75,110.05776140935689,147.8751545117429,546.2602739726027,0.0,0.0,157.07336287543083,287.9205776173285,137.98269896193773,
362,362,5,13,0,156,2,909,40,3,961,156,12,0,0,0,3,0,0,0,,18.635247264328868,105.26496403352472,414.45140658571927,0.0,297.2988879629381,67.02720874041391,330.88811259428644,234.02639083748272,125.1533934876422,320.3333333333333,297.2988879629381,788.6674907292953,0.0,0.0,0.0,314.14672575086166,0.0,0.0,
363,363,6,6,0,105,4,621,39,6,673,105,14,0,1,1,1,1,0,0,,9.343362923965993,63.15897842011483,95.64263228901214,0.0,100.05251037214263,67.02720874041391,113.02613747032557,114.08786553327282,125.1533934876422,112.16666666666667,100.05251037214263,460.0560362587557,0.0,134.43573535608934,124.95730513121819,52.35778762514361,95.97352587244283,0.0,
364,364,9,6,0,104,0,563,35,10,612,104,3,0,1,1,4,3,1,0,,5.621461329460531,56.84308057810335,57.38557937340728,0.0,59.45977759258762,0.0,61.48185062395487,61.43192759483921,125.1533934876422,61.2,59.45977759258762,59.15006180469715,0.0,80.6614412136536,74.97438307873092,125.65869030034467,172.7523465703971,55.19307958477509,
365,365,3,0,0,29,0,137,4,0,143,29,0,0,0,0,0,0,1,0,1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,inf,
366,366,0,0,0,18,0,89,0,0,93,18,0,0,0,0,0,0,0,0,,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
367,367,3,2,0,32,0,156,5,0,164,32,0,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
368,368,4,0,0,25,0,119,5,0,123,25,0,0,0,0,0,0,1,0,,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,inf,
369,369,0,2,0,25,0,124,7,0,128,25,2,0,0,0,0,0,0,0,,inf,,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
370,370,8,1,1,51,1,285,21,4,313,51,1,0,0,0,2,2,2,0,1.0,14.28530694986536,126.31795684022966,23.910658072253035,99.81727158948688,72.89540041398963,25.13520327765522,77.80784825855746,92.14789139225881,125.1533934876422,78.25,72.89540041398963,49.29171817058096,0.0,0.0,0.0,157.07336287543083,287.9205776173285,275.96539792387546,
371,371,0,1,0,20,0,100,3,0,102,20,0,0,0,0,0,0,0,0,,inf,,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
372,372,5,1,0,62,1,306,19,2,326,62,0,6,1,1,1,1,1,0,-1.0,28.725049650540075,157.89744605028707,47.82131614450607,0.0,177.23587551636695,50.27040655531044,167.08211626048129,166.74380347170643,125.1533934876422,163.0,177.23587551636695,0.0,655.5123287671233,403.30720606826804,374.8719153936546,157.07336287543083,287.9205776173285,275.96539792387546,
373,373,0,0,0,16,0,64,1,0,66,16,0,0,0,0,0,0,0,0,,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
374,374,0,0,0,4,0,15,0,0,16,4,0,0,0,0,0,0,0,0,-1.0,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
375,375,0,0,0,4,0,18,0,0,18,4,0,0,0,0,0,0,0,0,1.0,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
376,376,1,1,0,7,0,30,2,0,33,7,0,0,0,0,0,0,0,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
377,377,3,0,0,15,0,52,3,0,55,15,0,0,0,0,0,0,1,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,inf,
378,378,4,3,0,33,0,167,18,0,188,33,2,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,inf,
379,379,0,0,0,2,0,12,0,0,13,2,0,0,0,0,0,0,0,0,-1.0,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
380,380,8,0,0,5,0,25,8,0,33,5,0,0,0,0,0,0,2,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,inf,
381,381,3,1,0,8,0,42,4,0,47,8,0,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
382,382,9,3,0,15,0,67,13,0,80,15,0,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
383,383,6,1,0,45,0,195,12,4,212,45,0,0,0,0,0,0,2,0,0.0,14.787223139995765,94.73846763017224,23.910658072253035,0.0,64.31947095352027,0.0,53.23694880848668,52.65593793843361,125.1533934876422,53.0,64.31947095352027,0.0,0.0,0.0,0.0,0.0,0.0,275.96539792387546,
384,384,0,0,0,6,0,21,1,0,21,6,0,0,0,0,0,0,0,0,-1.0,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
385,385,2,0,0,10,0,50,4,0,55,10,1,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,,
386,386,2,2,0,29,0,147,10,0,155,29,1,0,0,0,0,0,0,0,1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
387,387,0,0,4,14,0,64,5,0,70,14,1,0,0,0,0,0,0,0,1.0,inf,,,inf,inf,,inf,inf,,inf,inf,inf,,,,,,,
388,388,3,1,0,31,12,98,10,2,126,31,0,0,0,0,1,1,0,0,-1.0,29.96053565701492,94.73846763017224,47.82131614450607,0.0,88.61793775818347,603.2448786637253,53.50995880237636,87.75989656405602,125.1533934876422,63.0,88.61793775818347,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
389,389,0,0,7,2,0,5,8,0,13,2,0,0,0,0,0,0,0,0,-1.0,inf,,,inf,inf,,inf,inf,,inf,inf,,,,,,,,
390,390,4,0,0,23,0,114,5,0,122,23,0,0,0,0,0,0,0,0,,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
391,391,0,0,1,13,0,56,3,0,58,13,0,0,0,0,0,0,0,0,-1.0,inf,,,inf,inf,,inf,inf,,inf,inf,,,,,,,,
392,392,1,2,0,18,5,92,4,0,103,18,1,0,0,0,0,0,0,0,-1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,,,,,,,
393,393,5,13,0,126,1,700,30,0,731,126,2,6,0,0,0,0,0,0,,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,inf,,,,,,
394,394,0,1,6,31,1,142,9,0,154,31,0,0,0,0,0,0,0,0,,inf,,inf,inf,inf,inf,inf,inf,,inf,inf,,,,,,,,
395,395,10,2,5,76,11,427,48,18,506,76,7,0,0,0,9,8,1,0,1.0,3.389006753871962,35.08832134450824,10.626959143223571,110.90807954387431,24.139653296136,61.441608012046096,25.905614975753632,46.80527816749654,125.1533934876422,28.11111111111111,24.139653296136,76.67600604312594,0.0,0.0,0.0,157.07336287543083,255.92940232651424,30.662821991541712,
396,396,5,1,0,15,0,67,7,0,74,15,0,0,0,0,0,0,1,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
397,397,3,1,0,29,0,126,6,0,133,29,0,0,0,0,0,0,1,0,1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
398,398,3,2,0,16,0,64,5,3,73,16,0,0,0,0,0,0,1,0,,20.48847627404113,63.15897842011483,63.76175485934143,0.0,30.492193637224418,0.0,23.296852811918956,29.25329885468534,125.1533934876422,24.333333333333332,30.492193637224418,0.0,0.0,0.0,0.0,0.0,0.0,183.9769319492503,
399,399,0,0,0,15,0,81,0,0,82,15,0,0,0,0,0,0,0,0,-1.0,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
400,400,6,8,0,67,4,374,33,4,412,67,7,0,0,0,4,2,1,0,-1.0,15.443575080935524,94.73846763017224,191.28526457802428,0.0,95.76454564190794,100.54081311062087,102.10573771473857,144.80382933069242,125.1533934876422,103.0,95.76454564190794,345.04202719406675,0.0,0.0,0.0,314.14672575086166,287.9205776173285,137.98269896193773,
401,401,4,7,0,78,0,436,30,9,478,78,0,0,3,3,6,0,0,0,1.0,6.880970674950162,28.07065707560659,74.388714002565,0.0,49.54981466048968,0.0,52.90326992706596,58.50659770937068,125.1533934876422,53.111111111111114,49.54981466048968,0.0,0.0,268.8714707121787,249.91461026243638,209.43115050057443,0.0,0.0,
402,402,3,1,0,28,1,124,8,6,140,28,3,0,0,0,0,0,1,0,,10.347195304226801,31.579489210057414,15.940438714835357,0.0,26.68066943257137,16.756802185103478,22.568826161546493,23.40263908374827,125.1533934876422,23.333333333333332,26.68066943257137,98.58343634116191,0.0,0.0,0.0,0.0,0.0,91.98846597462514,
