14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL
-1,0.009118541,0.010638298,0,0.170212766,0.007598784,0.925531915,0.036474164,0,1,0.170212766,0.007598784,0,0,0,0,0,0
1,0,0,0.108695652,0.108695652,0,0.673913043,0.152173913,0.173913043,1,0.108695652,0,0,0,0,0.043478261,0,0
1,0,0,0,0.174603175,0.015873016,0.920634921,0.015873016,0,1,0.174603175,0.015873016,0,0,0,0,0,0
1,0.053191489,0,0,0.170212766,0.010638298,0.861702128,0.138297872,0,1,0.170212766,0,0.063829787,0,0,0.010638298,0,0.010638298
-1,0.030534351,0,0.007633588,0.175572519,0,0.893129771,0.099236641,0.007633588,1,0.175572519,0.007633588,0.045801527,0,0,0,0,0.007633588
1,0.020289855,0.005797101,0,0.182608696,0,0.933333333,0.060869565,0,1,0.182608696,0.011594203,0,0,0,0,0,0
1,0.011933174,0.002386635,0,0.167064439,0,0.957040573,0.021479714,0,1,0.167064439,0.002386635,0,0,0,0,0,0
-1,0.105263158,0,0,0.184210526,0,0.894736842,0.105263158,0,1,0.184210526,0,0,0,0,0,0,0.026315789
1,0.022123894,0.013274336,0,0.163716814,0.004424779,0.911504425,0.066371681,0.017699115,1,0.163716814,0,0,0,0,0.008849558,0.008849558,0.004424779
1,0.004115226,0.004115226,0,0.189300412,0,0.942386831,0.041152263,0,1,0.189300412,0,0,0.004115226,0.004115226,0.012345679,0,0
-1,0.011029412,0.003676471,0.003676471,0.161764706,0,0.919117647,0.0625,0.022058824,1,0.161764706,0.007352941,0,0,0,0.007352941,0.007352941,0.003676471
1,0.010714286,0.010714286,0.010714286,0.160714286,0.010714286,0.917857143,0.057142857,0.007142857,1,0.160714286,0.003571429,0,0,0,0.003571429,0.003571429,0
1,0,0.028571429,0.028571429,0.2,0,0.885714286,0.057142857,0,1,0.2,0,0,0,0,0,0,0
-1,0.010204082,0.006802721,0,0.18707483,0.013605442,0.880952381,0.068027211,0.013605442,1,0.18707483,0.013605442,0,0.003401361,0.003401361,0.006802721,0.006802721,0
-1,0.030612245,0,0,0.132653061,0,0.826530612,0.132653061,0.040816327,1,0.132653061,0.010204082,0,0,0,0.020408163,0.020408163,0.010204082
1,0,0,0,0.25,0,1,0,0,1,0.25,0,0,0,0,0,0,0
1,0.015748031,0.015748031,0,0.196850394,0.015748031,0.901574803,0.07480315,0.007874016,1,0.196850394,0.007874016,0.039370079,0,0,0,0,0
-1,0.012931034,0.00862069,0,0.198275862,0,0.922413793,0.038793103,0.025862069,1,0.198275862,0,0,0,0,0,0,0
-1,0,0,0.02,0.18,0,0.91,0.08,0.02,1,0.18,0,0,0,0,0.01,0.01,0
1,0.02173913,0.02173913,0,0.163043478,0.010869565,0.858695652,0.097826087,0.02173913,1,0.163043478,0,0,0,0,0.010869565,0.010869565,0
-1,0.014184397,0,0,0.184397163,0,0.939716312,0.021276596,0.014184397,1,0.184397163,0.003546099,0,0,0,0,0,0
1,0,0,0,0.179487179,0.012820513,0.871794872,0.08974359,0.025641026,1,0.179487179,0.012820513,0,0.012820513,0.012820513,0.012820513,0.012820513,0
1,0.028735632,0,0.022988506,0.166666667,0,0.913793103,0.057471264,0,1,0.166666667,0,0,0,0,0,0,0.005747126
-1,0,0,0.01242236,0.149068323,0.00621118,0.931677019,0.049689441,0.01242236,1,0.149068323,0,0,0,0,0.00621118,0.00621118,0
-1,0,0,0,0.194029851,0,0.985074627,0,0,1,0.194029851,0,0,0,0,0,0,0
-1,0.006666667,0.02,0,0.166666667,0,0.953333333,0.051111111,0,1,0.166666667,0.008888889,0,0.002222222,0.002222222,0,0,0
-1,0.01369863,0.00456621,0,0.164383562,0,0.96347032,0.02283105,0,1,0.164383562,0,0,0,0,0,0,0
-1,0.024630542,0.014778325,0.004926108,0.172413793,0.014778325,0.827586207,0.113300493,0.039408867,1,0.172413793,0,0,0,0,0.019704433,0.019704433,0
1,0.023391813,0.011695906,0,0.14619883,0.01754386,0.80994152,0.122807018,0.035087719,1,0.14619883,0.023391813,0.01754386,0.002923977,0.002923977,0.014619883,0.014619883,0
-1,0.00617284,0.012345679,0.00617284,0.185185185,0.00617284,0.888888889,0.086419753,0,1,0.185185185,0,0.061728395,0,0,0,0,0
1,0.012552301,0.008368201,0,0.167364017,0,0.966527197,0.041841004,0,1,0.167364017,0,0,0.0041841,0.0041841,0,0,0
1,0.006024096,0.012048193,0,0.186746988,0,0.963855422,0.048192771,0,1,0.186746988,0.006024096,0,0,0,0,0,0
-1,0.034188034,0,0,0.170940171,0,0.837606838,0.094017094,0.051282051,1,0.170940171,0.017094017,0,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009
1,0.003436426,0.001718213,0,0.170103093,0.001718213,0.974226804,0.024054983,0.003436426,1,0.170103093,0.006872852,0,0,0,0.001718213,0.001718213,0
-1,0.03502627,0.008756567,0,0.140105079,0.017513135,0.84938704,0.101576182,0.028021016,1,0.140105079,0.001751313,0.010507881,0,0,0.014010508,0.014010508,0.003502627
-1,0.004504505,0.022522523,0,0.175675676,0.009009009,0.927927928,0.054054054,0,1,0.175675676,0,0.027027027,0,0,0,0,0
-1,0,0,0,0.244444444,0,1,0,0,1,0.244444444,0,0,0,0,0,0,0
1,0.009693053,0.006462036,0,0.15993538,0.006462036,0.903069467,0.061389338,0.019386107,1,0.15993538,0.008077544,0,0.001615509,0.001615509,0.008077544,0.008077544,0
-1,0,0,0,0.203703704,0,0.981481481,0.018518519,0,1,0.203703704,0.018518519,0,0,0,0,0,0
1,0.015337423,0.003067485,0,0.156441718,0,0.963190184,0.024539877,0,1,0.156441718,0,0,0,0,0,0,0
-1,0.020833333,0,0,0.1875,0,0.854166667,0.145833333,0,1,0.1875,0,0.125,0,0,0,0,0
1,0.026229508,0.006557377,0.006557377,0.163934426,0.039344262,0.783606557,0.108196721,0.049180328,1,0.163934426,0.006557377,0,0.003278689,0.003278689,0.016393443,0.016393443,0.003278689
1,0.037037037,0,0.018518519,0.222222222,0.018518519,0.87037037,0.074074074,0,1,0.222222222,0.018518519,0,0,0,0,0,0
1,0.029411765,0.004901961,0,0.18627451,0,0.955882353,0.039215686,0,1,0.18627451,0.014705882,0,0,0,0,0,0.004901961
1,0.012987013,0.00974026,0,0.175324675,0,0.951298701,0.035714286,0,1,0.175324675,0.003246753,0,0,0,0,0,0
-1,0.013953488,0.013953488,0.002325581,0.186046512,0.011627907,0.888372093,0.065116279,0.004651163,1,0.186046512,0.002325581,0.013953488,0,0,0.002325581,0.002325581,0
-1,0.016393443,0.02295082,0,0.193442623,0,0.921311475,0.049180328,0,1,0.193442623,0,0,0,0,0,0,0
-1,0.022813688,0.007604563,0,0.182509506,0,0.908745247,0.045627376,0.034220532,1,0.182509506,0.007604563,0,0,0,0.003802281,0,0.003802281
1,0.012145749,0.016194332,0,0.153846154,0,0.935222672,0.052631579,0,1,0.153846154,0.016194332,0,0,0,0,0,0
-1,0.004784689,0.033492823,0,0.181818182,0,0.942583732,0.057416268,0,1,0.181818182,0,0,0,0,0.004784689,0,0
1,0.011131725,0.005565863,0,0.152133581,0.00742115,0.925788497,0.050092764,0.014842301,1,0.152133581,0,0,0,0,0.00742115,0.00742115,0
-1,0,0,0.025641026,0.205128205,0,0.974358974,0.051282051,0,1,0.205128205,0,0,0,0,0,0,0
-1,0,0,0,0.212389381,0,0.955752212,0.017699115,0,1,0.212389381,0.008849558,0,0,0,0,0,0
-1,0.022099448,0,0,0.182320442,0.016574586,0.950276243,0.027624309,0,1,0.182320442,0,0,0,0,0,0,0
1,0.033333333,0,0,0.2,0,0.766666667,0.066666667,0.1,1,0.2,0,0,0,0,0.033333333,0,0
-1,0.013100437,0.004366812,0,0.192139738,0,0.943231441,0.034934498,0,1,0.192139738,0.004366812,0,0,0,0,0,0
-1,0.068181818,0.022727273,0,0.181818182,0.022727273,0.772727273,0.136363636,0,1,0.181818182,0.022727273,0,0,0,0,0,0.022727273
-1,0.006410256,0.009615385,0.006410256,0.182692308,0,0.926282051,0.054487179,0,1,0.182692308,0.003205128,0.019230769,0,0,0,0,0
-1,0.02962963,0.014814815,0,0.2,0.037037037,0.866666667,0.088888889,0,1,0.2,0,0.044444444,0,0,0,0,0
-1,0,0.008264463,0.008264463,0.181818182,0,0.950413223,0.041322314,0,1,0.181818182,0.008264463,0,0,0,0.008264463,0,0
1,0.024647887,0.014084507,0,0.186619718,0.003521127,0.915492958,0.056338028,0,1,0.186619718,0.003521127,0,0.007042254,0.007042254,0.003521127,0,0.003521127
-1,0,0.032967033,0.010989011,0.181318681,0,0.912087912,0.071428571,0,1,0.181318681,0.010989011,0,0,0,0,0,0
1,0.0375,0.05,0,0.1375,0,0.9,0.0875,0,1,0.1375,0,0,0,0,0,0,0.0125
-1,0.095238095,0,0,0.119047619,0,0.904761905,0.095238095,0,1,0.119047619,0,0,0,0,0,0,0.011904762
1,0,0.02,0,0.18,0,0.94,0.04,0,1,0.18,0,0,0,0,0,0,0
1,0.013333333,0.008888889,0,0.16,0.035555556,0.915555556,0.035555556,0,1,0.16,0.008888889,0,0,0,0,0,0
1,0.009803922,0.014005602,0,0.158263305,0.009803922,0.925770308,0.046218487,0.008403361,1,0.158263305,0.00280112,0,0,0,0.004201681,0.004201681,0
1,0.013513514,0.006756757,0,0.182432432,0,0.925675676,0.047297297,0,1,0.182432432,0.006756757,0,0,0,0.006756757,0,0
-1,0.015873016,0.005291005,0,0.164021164,0.042328042,0.888888889,0.052910053,0.010582011,1,0.164021164,0.005291005,0,0,0,0.005291005,0.005291005,0
1,0.004761905,0.004761905,0,0.176190476,0,0.966666667,0.021428571,0.004761905,1,0.176190476,0,0,0.002380952,0.002380952,0.002380952,0,0
1,0.01119403,0.014925373,0.026119403,0.179104478,0.029850746,0.884328358,0.074626866,0.01119403,1,0.179104478,0,0,0,0,0.003731343,0.003731343,0
1,0.00210084,0.018907563,0.008403361,0.178571429,0.004201681,0.922268908,0.046218487,0.006302521,1,0.178571429,0.00210084,0,0.00210084,0.00210084,0.006302521,0,0
1,0.007125891,0.011876485,0,0.175771971,0.002375297,0.935866983,0.047505938,0.004750594,1,0.175771971,0.004750594,0.014251781,0.002375297,0.002375297,0.002375297,0,0.002375297
-1,0,0.008928571,0.017857143,0.169642857,0,0.928571429,0.053571429,0.017857143,1,0.169642857,0,0,0,0,0.008928571,0.008928571,0
-1,0.037037037,0,0,0.148148148,0,0.814814815,0.148148148,0,1,0.148148148,0,0,0.037037037,0.037037037,0,0,0
1,0.020408163,0,0,0.204081633,0,0.93877551,0.054421769,0,1,0.204081633,0.013605442,0,0,0,0,0,0
-1,0.030612245,0,0,0.183673469,0.020408163,0.887755102,0.06122449,0,1,0.183673469,0.020408163,0,0,0,0,0,0
-1,0.025835866,0.012158055,0,0.165653495,0.007598784,0.910334347,0.068389058,0.009118541,1,0.165653495,0.003039514,0,0.003039514,0.003039514,0.004559271,0.004559271,0.003039514
1,0.016497462,0.010152284,0,0.168781726,0.001269036,0.949238579,0.050761421,0,1,0.168781726,0.012690355,0,0,0,0.002538071,0,0.002538071
1,0.009852217,0.014778325,0,0.18226601,0,0.945812808,0.02955665,0.009852217,1,0.18226601,0.014778325,0,0,0,0,0,0
1,0.006578947,0.006578947,0,0.177631579,0,0.953947368,0.032894737,0,1,0.177631579,0.013157895,0,0,0,0,0,0
-1,0.008547009,0,0,0.196581197,0.025641026,0.914529915,0.025641026,0,1,0.196581197,0,0,0,0,0,0,0
-1,0.021276596,0.010638298,0,0.180851064,0,0.914893617,0.063829787,0,1,0.180851064,0.010638298,0,0,0,0,0,0
-1,0.015151515,0.015151515,0,0.196969697,0,0.878787879,0.106060606,0.03030303,1,0.196969697,0,0,0,0,0.015151515,0.015151515,0
1,0.012145749,0.016194332,0,0.174089069,0,0.914979757,0.048582996,0.020242915,1,0.174089069,0.004048583,0,0,0,0.004048583,0,0
1,0.008,0.016,0,0.212,0.008,0.916,0.036,0.008,1,0.212,0,0,0.004,0.004,0.004,0,0
1,0.033707865,0.011235955,0,0.202247191,0.08988764,0.842696629,0.056179775,0,1,0.202247191,0,0,0,0,0,0,0.011235955
-1,0.006329114,0.009493671,0,0.193037975,0.015822785,0.949367089,0.03164557,0,1,0.193037975,0.006329114,0,0,0,0,0,0
1,0.018058691,0.011286682,0,0.176072235,0.004514673,0.900677201,0.063205418,0.009029345,1,0.176072235,0.004514673,0,0.004514673,0.004514673,0.004514673,0.004514673,0.002257336
-1,0.06557377,0,0,0.204918033,0,0.893442623,0.090163934,0.024590164,1,0.204918033,0.008196721,0,0,0,0,0,0.016393443
1,0.011695906,0.011695906,0,0.175438596,0,0.959064327,0.035087719,0,1,0.175438596,0.005847953,0,0,0,0,0,0
1,0,0.010729614,0,0.175965665,0.002145923,0.963519313,0.032188841,0,1,0.175965665,0.002145923,0.012875536,0,0,0,0,0
1,0.012448133,0.002074689,0,0.184647303,0.004149378,0.939834025,0.039419087,0.008298755,1,0.184647303,0.004149378,0,0.002074689,0.002074689,0.004149378,0.004149378,0
-1,0.076923077,0,0,0.230769231,0,0.884615385,0.153846154,0,1,0.230769231,0,0,0,0,0,0,0
-1,0.023809524,0,0,0.142857143,0,0.928571429,0.071428571,0,1,0.142857143,0.023809524,0,0,0,0,0,0
1,0.009302326,0,0.004651163,0.218604651,0,0.962790698,0.027906977,0,1,0.218604651,0,0,0,0,0,0,0
1,0.018518519,0.00617284,0,0.191358025,0,0.913580247,0.061728395,0.024691358,1,0.191358025,0,0,0,0,0.012345679,0.012345679,0
-1,0.007092199,0.014184397,0,0.184397163,0.04964539,0.90070922,0.042553191,0,1,0.184397163,0.007092199,0,0,0,0,0,0
-1,0.25,0,0,0.1875,0,0.625,0.25,0.03125,1,0.1875,0,0,0,0,0,0,0.03125
-1,0.01459854,0.003649635,0,0.186131387,0.003649635,0.934306569,0.058394161,0.00729927,1,0.186131387,0.018248175,0,0,0,0.003649635,0.003649635,0.003649635
-1,0.007518797,0.007518797,0,0.187969925,0.007518797,0.939849624,0.037593985,0.015037594,1,0.187969925,0,0,0,0,0.007518797,0.007518797,0
-1,0.012589928,0.008992806,0,0.179856115,0.003597122,0.924460432,0.043165468,0.010791367,1,0.179856115,0.003597122,0.010791367,0.001798561,0.001798561,0,0,0.001798561
-1,0.068181818,0,0,0.193181818,0,0.897727273,0.079545455,0,1,0.193181818,0,0,0,0,0,0,0.011363636
-1,0.011070111,0.014760148,0,0.177121771,0,0.94095941,0.055350554,0,1,0.177121771,0,0,0.007380074,0.007380074,0.003690037,0,0.003690037
-1,0.021276596,0,0,0.174468085,0,0.970212766,0.021276596,0,1,0.174468085,0,0,0,0,0,0,0
-1,0.022522523,0.004504505,0,0.171171171,0.018018018,0.900900901,0.063063063,0,1,0.171171171,0,0,0.009009009,0.009009009,0,0,0
1,0,0,0,0.236842105,0,0.868421053,0.078947368,0,1,0.236842105,0,0,0,0,0,0,0
-1,0,0,0,0.189189189,0,0.972972973,0.027027027,0,1,0.189189189,0,0,0,0,0,0,0
-1,0.03202847,0,0,0.195729537,0.010676157,0.886120996,0.039145907,0,1,0.195729537,0.003558719,0,0,0,0,0,0
-1,0.022012579,0.012578616,0,0.160377358,0,0.933962264,0.050314465,0,1,0.160377358,0.009433962,0,0,0,0,0,0
-1,0.016483516,0.016483516,0.005494505,0.197802198,0.005494505,0.89010989,0.054945055,0,1,0.197802198,0.021978022,0,0,0,0,0,0
1,0.013333333,0,0.006666667,0.213333333,0.006666667,0.9,0.086666667,0,1,0.213333333,0.013333333,0.04,0,0,0,0,0
1,0.00990099,0.00990099,0,0.148514851,0,0.96039604,0.03960396,0,1,0.148514851,0,0,0,0,0.00990099,0,0
-1,0.03125,0,0,0.15625,0,0.9375,0.03125,0,1,0.15625,0,0,0,0,0,0,0
-1,0.005050505,0,0,0.202020202,0,0.95959596,0.02020202,0,1,0.202020202,0,0,0.005050505,0.005050505,0,0,0
1,0,0,0,0.222222222,0,0.925925926,0.037037037,0,1,0.222222222,0.037037037,0,0,0,0,0,0
-1,0.026717557,0,0,0.164122137,0.015267176,0.942748092,0.049618321,0,1,0.164122137,0.003816794,0,0,0,0,0,0.003816794
1,0.015673981,0.012539185,0,0.188087774,0.009404389,0.921630094,0.07523511,0,1,0.188087774,0.003134796,0.018808777,0.006269592,0.006269592,0,0,0.003134796
-1,0.011173184,0.00744879,0,0.191806331,0.001862197,0.936685289,0.039106145,0.003724395,1,0.191806331,0.005586592,0.014897579,0.001862197,0.001862197,0,0,0
-1,0.012820513,0.025641026,0,0.230769231,0,0.948717949,0.051282051,0,1,0.230769231,0,0,0,0,0,0,0
-1,0.035087719,0.01754386,0,0.175438596,0,0.929824561,0.061403509,0,1,0.175438596,0,0,0,0,0,0,0.00877193
1,0.010526316,0.010526316,0,0.173684211,0,0.936842105,0.031578947,0,1,0.173684211,0,0,0,0,0.010526316,0,0
-1,0.008849558,0.008849558,0,0.17699115,0.088495575,0.787610619,0.061946903,0,1,0.17699115,0.017699115,0,0.008849558,0.008849558,0,0,0
1,0,0.014925373,0.189054726,0.164179104,0,0.781094527,0.228855721,0,1,0.164179104,0.014925373,0,0,0,0,0,0
-1,0,0,0,0.163934426,0,0.983606557,0.016393443,0,1,0.163934426,0,0,0,0,0,0,0
-1,0.024734982,0.010600707,0,0.19434629,0.007067138,0.897526502,0.070671378,0.007067138,1,0.19434629,0.007067138,0,0,0,0.010600707,0.003533569,0.003533569
1,0.020920502,0.008368201,0,0.163179916,0.0041841,0.924686192,0.062761506,0,1,0.163179916,0,0.025104603,0,0,0,0,0.0041841
-1,0.037037037,0.007407407,0,0.2,0,0.948148148,0.059259259,0,1,0.2,0,0,0,0,0,0,0.007407407
1,0.004854369,0,0.004854369,0.174757282,0,0.95631068,0.058252427,0,1,0.174757282,0,0.029126214,0,0,0,0,0
1,0.014018692,0.009345794,0.009345794,0.182242991,0.011682243,0.904205607,0.065420561,0.004672897,1,0.182242991,0.002336449,0.014018692,0.002336449,0.002336449,0,0,0
-1,0.026845638,0.005369128,0.022818792,0.147651007,0.005369128,0.895302013,0.084563758,0.005369128,1,0.147651007,0.006711409,0.008053691,0,0,0,0,0.008053691
1,0,0.006802721,0,0.176870748,0.006802721,0.925170068,0.074829932,0,1,0.176870748,0,0.040816327,0.006802721,0.006802721,0,0,0
1,0.005747126,0.017241379,0,0.16091954,0,0.942528736,0.057471264,0,1,0.16091954,0.005747126,0,0.005747126,0.005747126,0.005747126,0,0
1,0.016528926,0,0.008264463,0.20661157,0.008264463,0.925619835,0.041322314,0,1,0.20661157,0,0,0,0,0,0,0
-1,0.017699115,0.03539823,0.004424779,0.14159292,0.004424779,0.884955752,0.088495575,0.017699115,1,0.14159292,0,0,0,0,0.008849558,0.008849558,0.004424779
1,0.018518519,0.00462963,0,0.194444444,0.00462963,0.916666667,0.037037037,0.00462963,1,0.194444444,0,0,0,0,0.00462963,0,0
1,0.008810573,0.022026432,0,0.18061674,0.022026432,0.876651982,0.061674009,0.022026432,1,0.18061674,0,0,0,0,0.008810573,0.004405286,0
-1,0.024691358,0.012345679,0.004115226,0.201646091,0.008230453,0.905349794,0.065843621,0,1,0.201646091,0.008230453,0,0,0,0,0,0.004115226
-1,0.005347594,0.018716578,0,0.168449198,0.010695187,0.941176471,0.045454545,0,1,0.168449198,0.002673797,0,0.002673797,0.002673797,0,0,0
-1,0.010752688,0.005376344,0.021505376,0.166666667,0.005376344,0.88172043,0.107526882,0,1,0.166666667,0.005376344,0.032258065,0,0,0.010752688,0,0
-1,0.065491184,0.005037783,0,0.133501259,0,0.788413098,0.161209068,0.055415617,1,0.133501259,0.002518892,0,0,0,0.027707809,0.027707809,0.01511335
-1,0,0.006711409,0,0.214765101,0,0.979865772,0.013422819,0,1,0.214765101,0,0,0,0,0,0,0
-1,0.018050542,0.007220217,0,0.173285199,0.003610108,0.949458484,0.050541516,0,1,0.173285199,0.014440433,0,0,0,0,0,0.003610108
1,0.01734104,0.005780347,0,0.173410405,0.011560694,0.942196532,0.040462428,0,1,0.173410405,0.011560694,0,0,0,0,0,0
-1,0.026041667,0,0.005208333,0.177083333,0,0.911458333,0.083333333,0.020833333,1,0.177083333,0.015625,0,0,0,0.010416667,0.005208333,0.005208333
1,0.009549795,0.030013643,0.004092769,0.151432469,0.004092769,0.920873124,0.065484311,0,1,0.151432469,0.002728513,0.008185539,0.001364256,0.001364256,0.001364256,0,0.001364256
1,0,0,0.02739726,0.232876712,0,0.945205479,0.04109589,0,1,0.232876712,0,0,0,0,0,0,0
1,0.014760148,0.007380074,0,0.173431734,0.003690037,0.929889299,0.04797048,0.014760148,1,0.173431734,0.003690037,0,0.003690037,0.003690037,0.003690037,0.003690037,0.003690037
-1,0.014814815,0.02962963,0,0.207407407,0,0.925925926,0.066666667,0,1,0.207407407,0,0,0,0,0,0,0
1,0.011075949,0.015822785,0.004746835,0.181962025,0,0.931962025,0.049050633,0,1,0.181962025,0.004746835,0,0.004746835,0.004746835,0,0,0.003164557
1,0.068965517,0,0,0.172413793,0,0.913793103,0.086206897,0,1,0.172413793,0,0,0,0,0.017241379,0,0.017241379
-1,0.008746356,0.005830904,0,0.183673469,0,0.973760933,0.020408163,0,1,0.183673469,0,0,0,0,0,0,0
1,0.002597403,0.002597403,0,0.166233766,0.005194805,0.948051948,0.041558442,0.002597403,1,0.166233766,0.005194805,0,0,0,0,0,0
-1,0.025641026,0.017094017,0,0.205128205,0,0.957264957,0.05982906,0,1,0.205128205,0,0,0,0,0,0,0
-1,0.018181818,0,0,0.190909091,0.054545455,0.854545455,0.054545455,0,1,0.190909091,0.009090909,0,0,0,0,0,0
1,0.004166667,0.008333333,0,0.183333333,0,0.945833333,0.045833333,0,1,0.183333333,0.004166667,0,0.008333333,0.008333333,0,0,0
1,0.004024145,0.006036217,0,0.171026157,0.002012072,0.963782696,0.024144869,0,1,0.171026157,0.004024145,0,0,0,0,0,0
-1,0.005347594,0.010695187,0,0.171122995,0.016042781,0.941176471,0.026737968,0.010695187,1,0.171122995,0.010695187,0,0,0,0,0,0
1,0,0.012944984,0.006472492,0.16828479,0,0.951456311,0.03236246,0,1,0.16828479,0.003236246,0,0,0,0,0,0
-1,0.016985138,0.008492569,0,0.154989384,0.008492569,0.891719745,0.063694268,0.021231423,1,0.154989384,0,0,0.002123142,0.002123142,0.008492569,0.008492569,0
-1,0.19047619,0,0,0.19047619,0,0.761904762,0.19047619,0,1,0.19047619,0,0,0,0,0,0,0.047619048
1,0.017321016,0.018475751,0,0.169745958,0.011547344,0.907621247,0.065819861,0.006928406,1,0.169745958,0.004618938,0.006928406,0,0,0.003464203,0.002309469,0.001154734
1,0.011904762,0.007936508,0,0.153439153,0,0.964285714,0.027777778,0,1,0.153439153,0.002645503,0,0,0,0.001322751,0,0
1,0.011126565,0.012517385,0,0.16689847,0.002781641,0.944367177,0.04867872,0,1,0.16689847,0.006954103,0.008344924,0.001390821,0.001390821,0,0,0
1,0.010729614,0.012875536,0.012875536,0.160944206,0.006437768,0.929184549,0.057939914,0,1,0.160944206,0.004291845,0,0.004291845,0.004291845,0,0,0
1,0.023584906,0.011006289,0,0.150943396,0.004716981,0.908805031,0.059748428,0.01572327,1,0.150943396,0.003144654,0,0.001572327,0.001572327,0.006289308,0.006289308,0.004716981
1,0,0,0,0.25,0.6875,0,0.0625,0,1,0.25,0.0625,0,0,0,0,0,0
1,0.005882353,0.023529412,0,0.170588235,0.011764706,0.905882353,0.070588235,0,1,0.170588235,0,0.035294118,0,0,0,0,0
1,0.037735849,0.008086253,0,0.180592992,0.005390836,0.916442049,0.056603774,0,1,0.180592992,0,0,0.005390836,0.005390836,0,0,0.008086253
-1,0.006410256,0.006410256,0,0.179487179,0.025641026,0.884615385,0.044871795,0,1,0.179487179,0.019230769,0,0,0,0,0,0
1,0.046511628,0.01744186,0,0.174418605,0,0.918604651,0.069767442,0,1,0.174418605,0,0,0,0,0,0,0.005813953
1,0.081632653,0,0,0.163265306,0.06122449,0.816326531,0.081632653,0,1,0.163265306,0,0,0,0,0,0,0.020408163
-1,0.119205298,0.006622517,0,0.145695364,0.086092715,0.741721854,0.125827815,0.046357616,1,0.145695364,0,0,0,0,0,0,0.01986755
1,0,0,0.022222222,0.2,0,0.822222222,0.022222222,0.088888889,1,0.2,0,0,0,0,0,0,0
1,0.045454545,0.022727273,0,0.295454545,0,0.886363636,0.090909091,0,1,0.295454545,0,0,0,0,0,0,0
-1,0.048128342,0.021390374,0.005347594,0.171122995,0,0.887700535,0.090909091,0,1,0.171122995,0,0,0,0,0,0,0.010695187
1,0.008403361,0,0,0.155462185,0.050420168,0.894957983,0.042016807,0,1,0.155462185,0,0.025210084,0,0,0,0,0
-1,0,0,0,0.2,0,1,0,0,1,0.2,0,0,0,0,0,0,0
-1,0.054054054,0,0,0.189189189,0,0.891891892,0.054054054,0,1,0.189189189,0,0,0,0,0,0,0
1,0,0,0.058823529,0.176470588,0,0.882352941,0.058823529,0,1,0.176470588,0,0,0,0,0,0,0
1,0.005208333,0.018229167,0,0.190104167,0,0.958333333,0.03125,0,1,0.190104167,0.0078125,0,0,0,0,0,0
1,0.048780488,0,0,0.162601626,0,0.93495935,0.048780488,0,1,0.162601626,0,0,0,0,0,0,0.016260163
1,0.181034483,0,0,0.112068966,0,0.810344828,0.189655172,0,1,0.112068966,0,0,0,0,0,0,0.034482759
1,0.064220183,0,0,0.19266055,0,0.889908257,0.073394495,0,1,0.19266055,0.018348624,0,0,0,0.018348624,0,0.009174312
1,0.004484305,0.022421525,0,0.174887892,0.00896861,0.914798206,0.058295964,0.00896861,1,0.174887892,0.004484305,0,0.004484305,0.004484305,0.004484305,0.004484305,0
1,0.017241379,0.014367816,0,0.192528736,0.020114943,0.887931034,0.054597701,0.017241379,1,0.192528736,0.00862069,0,0,0,0.002873563,0.002873563,0
-1,0,0.012658228,0.012658228,0.202531646,0,0.974683544,0.025316456,0,1,0.202531646,0,0,0,0,0,0,0
1,0.021582734,0.003597122,0.003597122,0.158273381,0.003597122,0.935251799,0.050359712,0.007194245,1,0.158273381,0.007194245,0,0,0,0.003597122,0.003597122,0.007194245
1,0,0,0.40625,0.125,0,0.59375,0.40625,0,1,0.125,0,0,0,0,0,0,0
-1,0.008403361,0,0.004201681,0.176470588,0.004201681,0.941176471,0.058823529,0,1,0.176470588,0,0.025210084,0.004201681,0.004201681,0,0,0
-1,0.023255814,0,0,0.255813953,0,0.930232558,0.023255814,0,1,0.255813953,0,0,0,0,0,0,0
1,0.038461538,0,0,0.153846154,0,0.846153846,0.038461538,0,1,0.153846154,0,0,0,0,0,0,0
-1,0.009960159,0.011952191,0.005976096,0.163346614,0.013944223,0.858565737,0.09561753,0.023904382,1,0.163346614,0.005976096,0.011952191,0,0,0.011952191,0.011952191,0
-1,0.055944056,0.006993007,0,0.174825175,0,0.933566434,0.076923077,0,1,0.174825175,0,0,0,0,0,0,0.013986014
-1,0.012072435,0.006036217,0.002012072,0.191146881,0,0.945674044,0.040241449,0.006036217,1,0.191146881,0.002012072,0,0.002012072,0.002012072,0,0,0
-1,0.012738854,0.015923567,0,0.162420382,0.012738854,0.856687898,0.082802548,0.025477707,1,0.162420382,0.003184713,0,0.003184713,0.003184713,0.012738854,0.012738854,0
1,0.015873016,0,0,0.222222222,0,0.920634921,0.047619048,0.015873016,1,0.222222222,0.015873016,0,0,0,0.007936508,0,0
-1,0.006802721,0.006802721,0,0.174603175,0.004535147,0.929705215,0.058956916,0,1,0.174603175,0.004535147,0.031746032,0.002267574,0.002267574,0,0,0
