DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL
2.923926997,2.752258602,0,0.808678685,0.929637983,0.936551049,1.561300545,0.865640546,1,0.808678685,,0.976226126,41.01790446,38.89347116,1.506134419,0,17.37057164,1.687221096
2.555558241,0,0,0.706797906,0.696444203,0.990356985,1.284330601,0.75658347,1,0.706797906,,0.853237008,35.85029445,33.99350629,1.316385201,0,15.18215317,1.474657808
2.596447173,0,0,0.813854229,0.943449747,0.985667948,1.386434884,0,1,0.813854229,,0.8668888,36.42389916,34.53740239,1.337447364,0,15.42506762,1.498252333
0,0,0,1.030071046,0.845818165,1.083544641,0.668483551,0.787590989,1,1.030071046,,0.888205738,0,0,0,0,0,0
2.660294235,0,0,0.588612026,1.208311664,0.95730643,1.420527545,0,1,0.588612026,,0.888205738,37.31956881,35.38668278,1.827113886,0,15.80437256,1.535094604
3.298332283,0,6.986396137,0.729783204,0.838941594,0.939089127,1.574740722,1.56237562,1,0.729783204,,0.880984553,37.01615768,35.09898617,1.812259301,0,15.67588172,1.52261416
0.670570034,2.524799213,7.101873759,1.03858403,0.487319084,1.081892763,0.758259234,0.794100005,1,1.03858403,,0.895546281,0,0,0.4605535,0,0,0
1.341140069,0,0,0.989127648,0.730978626,1.028858804,1.095263338,0.397050003,1,0.989127648,,0.895546281,0,0,1.3816605,2.477991923,0,1.547781336
0,5.504517204,0,1.132150159,0.531221704,1.09842407,0.826570877,0.865640546,1,1.132150159,,0.976226126,0,0,0,0,0,0
1.330147117,0,0,0.88291804,0.966649331,0.978346132,1.169846214,1.575181978,1,0.88291804,,0.888205738,0,0,2.283892357,0,0,1.535094604
0,0,0,1.42199341,0.875726869,1.041986022,0.605606385,0.951347531,1,1.42199341,,1.072882178,0,0,0.551752213,0,0,0
2.596447173,0,0,0.76598045,1.297243402,0.934331076,1.304879891,0.384344403,1,0.76598045,,0.8668888,36.42389916,34.53740239,1.337447364,0,15.42506762,1.498252333
2.682280138,0,0,0.890214883,1.461957253,0.859150136,1.432267442,1.985250013,1,0.890214883,,0.895546281,37.627995,35.6791347,1.842214,0,15.93498721,1.547781336
0,0,0,1.23040084,0.413310345,1.115497459,0.571647148,0,1,1.23040084,,1.012720561,0,0,0,0,0,0
2.617386263,0,0,0.772157712,1.188822766,0.941866004,1.397615811,0.387443954,1,0.772157712,,0.873879839,36.71764028,34.81592983,1.34823323,0,15.54946332,1.510335013
3.144921479,0,0,0.695839799,1.142744364,0.935206588,1.422470811,0.744853493,1,0.695839799,,0.840008527,35.29447593,33.46647518,1.295976128,0,14.94677095,1.451794897
1.330147117,0,0,1.030071046,0.724986998,1.051985088,0.835604438,0,1,1.030071046,,0.888205738,0,0,0.456778471,0,0,1.535094604
0.665073559,0,0,0.981020044,0.966649331,1.041465237,0.835604438,0.787590989,1,0.981020044,,0.888205738,0,0,1.370335414,0,0,1.535094604
2.57584045,0,0,0.75990124,0.818966794,1.008402849,1.375431433,0.38129405,1,0.75990124,,0.86000873,36.13482059,34.26329602,1.326832703,0,15.30264644,1.486361442
2.135236162,0,0,1.154849912,0.775863279,0.979453485,1.073092016,0.842860532,1,1.154849912,,0.950535965,0,0,0.488833101,0,0,0
0,3.149491802,0,1.357246288,0.607892878,1.09818567,0.630579844,0,1,1.357246288,,1.117124742,0,0,0,0,0,0
0.718044019,0,0,1.270985261,0.260909775,1.147129226,0.631509903,0,1,1.270985261,,0.958947788,0,0,0,0,0,0
2.596447173,0,0,0.861728007,0.70758731,1.006202697,1.386434884,0.768688805,1,0.861728007,,0.8668888,36.42389916,34.53740239,1.337447364,0,15.42506762,1.498252333
0,2.524799213,0,0.989127648,0.487319084,1.113713139,0.758259234,0.794100005,1,0.989127648,,0.895546281,0,0,0,0,0,0
2.098421746,0,0,1.134938706,0.762486326,0.940438393,0.878825358,4.141642269,1,1.134938706,,0.934147414,0,0,0,0,0,0
0,2.424608768,0,0.807395068,0.584976282,1.049146398,0.970892776,1.525176201,1,0.807395068,,0.86000873,0,0,0,0,0,1.486361442
2.682280138,0,0,0.692389353,0.487319084,0.997038429,1.432267442,1.191150008,1,0.692389353,,0.895546281,37.627995,35.6791347,1.3816605,0,15.93498721,1.547781336
1.488788517,0,0,1.152923556,0.270484446,1.142127664,0.654684578,0,1,1.152923556,,0.994138532,0,0,0,0,0,0
0.795480139,0,0,0.821363841,1.589759071,0.956275072,0.999448446,0.942020595,1,0.821363841,,1.062363725,0,0,1.639028633,0,0,1.836093546
0.711745387,0,0,0.9448772,1.422416011,0.979453485,0.804819012,0.842860532,1,0.9448772,,0.950535965,0,0,1.466499303,0,0,1.642820541
0,0,0,1.428053041,0.670063741,1.079241065,0.695070965,0,1,1.428053041,,1.231376136,0,0,0.633261063,0,0,0
2.555558241,0,0,0.565438325,0.696444203,1.000462669,1.284330601,1.134875204,1,0.565438325,,0.853237008,35.85029445,33.99350629,1.316385201,0,15.18215317,1.474657808
0,0,0,0.677459125,1.946977662,0.944404726,0.96173341,0.453236324,1,0.677459125,,1.022274528,42.95271127,40.72806886,0,0,0,0
2.57584045,0,0,0.807395068,0.935962051,0.957473412,1.375431433,0.7625881,1,0.807395068,,0.86000873,36.13482059,34.26329602,1.326832703,2.37965891,15.30264644,1.486361442
2.638665827,0,0,0.68113099,2.157278385,0.876483186,1.491859631,0.390593905,1,0.68113099,,0.880984553,37.01615768,35.09898617,1.812259301,2.437699371,15.67588172,1.52261416
1.330147117,0,0,0.637663029,0.845818165,0.978346132,1.420527545,1.968977472,1,0.637663029,,0.888205738,0,0,3.1974493,2.457680514,0,3.070189207
0,0,0,0.906700344,0.595612214,1.114891671,0.82378781,0,1,0.906700344,,1.094556566,0,0,0,3.028656795,0,0
0,0,0,0.753917766,0.348222101,1.101519504,0.963247951,0,1,0.753917766,,0.853237008,35.85029445,33.99350629,0,2.360921439,0,0
0,2.524799213,0,0.939671265,0.730978626,0.997038429,0.926761286,2.779350019,1,0.939671265,,0.895546281,0,0,0,0,0,0
2.496583821,0,0,0.644454706,0.453581609,1.006992495,1.489946991,1.847809628,1,0.644454706,,0.833546923,35.02297996,33.20904076,1.714676108,2.306438636,14.83179578,1.440627243
0.633898236,0,0,0.654524311,1.382006465,0.992646554,1.115009672,0.750672661,1,0.654524311,,0.846571094,0,0,1.306100942,0,0,1.463137044
3.438092126,0,0,0.912847465,1.499125657,0.880992936,1.555074022,0.814288988,1,0.912847465,,0.918314407,38.58463894,36.58623135,1.416787462,0,16.340114,1.587131709
2.617386263,0,0,0.723897855,1.188822766,0.848714421,1.808679284,2.712107679,1,0.723897855,,0.873879839,36.71764028,34.81592983,1.34823323,0,15.54946332,1.510335013
0.932631887,0,0,0.962978296,0.677765623,1.091646135,0.820237,0,1,0.962978296,,1.245529885,0,0,0,0,0,0
0,0,0,1.174473529,0.55108046,1.103502863,0.666921673,0.44900047,1,1.174473529,,1.012720561,0,0,0,5.604430331,0,0
0,0,0,1.005751642,0.867141312,1.056935606,0.771003087,0.403723112,1,1.005751642,,0.910597479,0,0,0,0,0,0
2.496583821,0,0,0.644454706,1.020558621,0.908267741,1.568365253,1.108685777,1,0.644454706,,0.833546923,35.02297996,33.20904076,1.286007081,0,14.83179578,1.440627243
0.705556297,0,0,1.040734308,0.512744428,1.026737446,0.975114049,2.088828275,1,1.040734308,,0.942270435,0,0,0,0,0,0
0,0,0,0.9448772,0.905173825,1.080776259,0.894243346,0,1,0.9448772,,0.950535965,0,0,0.488833101,0,0,0
0.730981749,0,7.741682206,0.808678685,2.124886817,0.832489821,1.469459337,3.029741912,1,0.808678685,,0.976226126,0,0,1.506134419,8.103703316,0,1.687221096
0,0,0,0.802761524,2.696597981,0.907786157,0.745929816,0.585890858,1,0.802761524,,1.321476829,0,0,0,0,0,0
0.643960112,4.849217537,0,0.712407413,0.935962051,0.988031074,1.375431433,1.143882151,1,0.712407413,,0.86000873,0,0,1.76911027,0,0,1.486361442
0.724455126,0,0,0.854888896,1.842675287,0.905270739,1.183275571,1.715823226,1,0.854888896,,0.967509821,0,0,1.990249054,2.677116274,0,1.672156622
0.693495506,0,0,1.074091176,0.629974457,1.075002882,0.697051224,1.642497447,1,1.074091176,,0.926163248,0,0,0,0,0,0
0,0,0,0.861728007,0.825518529,1.047272195,0.570884952,1.53737761,1,0.861728007,,0.8668888,0,0,0,4.797392363,0,0
2.638665827,0,0,0.875739844,1.677883188,0.866048862,1.574740722,0.78118781,1,0.875739844,,0.880984553,37.01615768,35.09898617,1.359194476,2.437699371,15.67588172,1.52261416
0,0,0,1.217129953,0.499708552,1.120274968,0.69114401,0.407144494,1,1.217129953,,0.918314407,0,0,0,0,0,0
0.863180576,3.250007498,0,0.891267146,1.411410858,0.969393067,1.084507888,0.51109628,1,0.891267146,,1.15277766,0,0,1.778520431,0,0,1.992356826
1.823347734,0,0,0.739622977,1.656337337,0.908489594,1.374522357,0.539809554,1,0.739622977,,1.217540449,0,0,3.130728849,0,0,2.104286985
0,2.679830744,0,1.312329445,0.517242186,1.137066689,0.715394677,0,1,1.312329445,,0.950535965,0,0,0.488833101,0,0,0
0.676158118,0,0,1.097107416,0.859915134,0.93048081,1.019437415,2.802511269,1,1.097107416,,0.903009167,0,0,1.857565784,0,0,1.560679514
0.659666457,0,0,0.924392058,1.078639192,1.03299804,0.828810906,0.78118781,1,0.924392058,,0.880984553,0,0,0.906129651,0,0,1.52261416
2.098421746,0,0,1.134938706,1.397891597,0.929374412,0.966707893,0,1,1.134938706,,0.934147414,0,0,0.480404944,0,0,0
0,0,0,0.924392058,1.318336791,0.949523451,0.911691997,2.34356343,1,0.924392058,,0.880984553,0,0,0,0,0,0
0,2.679830744,0,0.9448772,1.422416011,1.013227743,0.804819012,0.421430266,1,0.9448772,,0.950535965,0,0,0,0,0,0
0.718044019,5.407092121,0,1.059154384,0.260909775,1.06762522,0.721725603,2.550958424,1,1.059154384,,0.958947788,0,0,0,0,0,0
0,0,0,1.158236568,1.664351872,0.869414773,1.150977726,3.099551634,1,1.158236568,,1.747759677,0,0,0,0,0,0
0.654346566,0,0,1.109976711,1.069940489,1.014317235,0.904339642,1.162331863,1,1.109976711,,0.873879839,0,0,0.898822153,2.418040506,0,1.510335013
0.787757031,0,0,0.987687171,0.572481643,1.071594907,0.79179605,0,1,0.987687171,,1.052049515,0,0,0.541038578,0,0,0
2.274924509,0,0,0.894836975,1.377701149,0.911589321,1.238568822,0.44900047,1,0.894836975,,1.012720561,0,0,1.56243851,2.802215165,0,1.750294782
0,0,0,0.692389353,1.340127481,0.94400447,0.926761286,3.176400021,1,0.692389353,,0.895546281,0,0,0,0,0,0
0,2.995104949,0,1.408052299,0.867141312,1.08210074,0.599669067,0,1,1.408052299,,1.062363725,0,0,0,0,0,0
1.096472624,0,0,0.727810816,1.195248835,0.919207511,1.377618128,1.298460819,1,0.727810816,,1.464339189,0,0,2.259201629,0,0,2.530831644
0,0,13.86010846,0.772157712,0.71329366,1.035017587,1.150977726,0,1,0.772157712,,1.747759677,0,0,0.898822153,0,0,0
0,0,0,1.049863556,0.258621093,1.182099033,0.536546008,0,1,1.049863556,,0.950535965,0,0,0,0,0,0
0.681840119,0,0,0.95546406,0.743263981,1.110860892,0.685336077,0,1,0.95546406,,0.910597479,0,0,0,0,0,0
0,0,0,1.056039224,0.991018642,1.00301032,0.942337106,2.01861556,1,1.056039224,,0.910597479,0,0,0.468293895,0,0,0
0.699473915,5.267253531,0,1.186526829,0.762486326,1.00682228,0.966707893,2.484985361,1,1.186526829,,0.934147414,0,0,0,0,0,0
0.699473915,0,7.407989007,0.980174337,1.524972651,0.962566356,0.966707893,0.828328454,1,0.980174337,,0.934147414,0,0,1.441214832,0,0,1.614496049
0.665073559,0,0,0.88291804,0.845818165,1.020425535,1.002725326,0.787590989,1,0.88291804,,0.888205738,0,0,1.827113886,0,0,1.535094604
2.458756793,0,0,0.725360275,1.563482062,0.836168753,1.544602144,3.639625024,1,0.725360275,,1.641834848,0,0,2.533044251,0,0,2.837599116
0.795480139,0,0,0.880032687,1.300711967,0.981440206,0.999448446,1.413030892,1,0.880032687,,1.062363725,0,0,1.639028633,2.939578654,0,1.836093546
1.363680238,0,0,0.804601313,1.114895972,0.981440206,1.028004116,1.211169336,1,0.804601313,,0.910597479,0,0,1.404881685,0,0,1.573794468
2.318256405,0,0,1.025866675,0.701971538,0.941175992,1.067982054,2.287764301,1,1.025866675,,1.032010476,0,0,1.592199243,0,0,1.78363373
1.352316236,0,0,1.047238897,0.614225096,1.005347083,1.104390533,0.400358753,1,1.047238897,,0.903009167,0,0,1.393174338,0,0,1.560679514
0.699473915,0,0,1.238114952,0.762486326,1.00682228,0.61517775,2.899149588,1,1.238114952,,0.934147414,0,0,0,0,0,0
0,5.455369729,0,1.282333343,1.316196634,1.042780219,0.81919078,0,1,1.282333343,,0.967509821,0,0,0,0,0,0
0.693495506,2.611117135,0,1.278679972,0.88196424,1.031125213,0.609919821,0,1,1.278679972,,0.926163248,0,0,0,0,0,0
0,0,0,0.928586214,0.635405271,1.062142186,0.878825358,0.414164227,1,0.928586214,,0.934147414,39.24989134,37.21702844,0.480404944,0,0,0
1.690395295,0,0,0.872699081,1.074893917,0.89572147,1.274296768,3.503139086,1,0.872699081,,1.128761458,0,0,1.741467922,0,0,1.950849392
0.676158118,2.545839207,0,0.997370378,1.105605172,0.93048081,0.934484297,2.402152516,1,0.997370378,,0.903009167,0,0,0,0,0,0
0,0,0,1.122041675,1.052957307,1.031321095,0.728169582,2.144779032,1,1.122041675,,0.967509821,0,0,0,0,0,0
0.649111793,0,0,0.76598045,1.179312184,0.975400574,0.897104925,2.306066415,1,0.76598045,,0.8668888,0,0,0,0,0,0
0.63888956,0,20.29905649,0.753917766,0.928592271,0.949934251,1.525142589,1.513166939,1,0.753917766,,0.853237008,0,0,2.193975335,0,0,1.474657808
0.659666457,0,0,0.973044271,0.719092795,1.095603982,0.497286544,0,1,0.973044271,,0.880984553,0,0,0,0,0,0
0.670570034,0,14.20374752,1.03858403,0.609148855,1.039465596,1.095263338,0,1,1.03858403,,0.895546281,0,0,1.3816605,0,0,1.547781336
0.659666457,0,0,0.875739844,1.558034389,0.928654804,1.077454178,2.34356343,1,0.875739844,,0.880984553,0,0,1.812259301,4.875398743,0,1.52261416
0,0,0,1.047238897,0.737070115,1.058822991,0.849531179,1.201076258,1,1.047238897,,0.903009167,0,0,0.928782892,0,0,1.560679514
0,0,0,1.015180563,1.316196634,1.065698465,0.637148384,0,1,1.015180563,,0.967509821,0,0,0,0,0,0
0,2.504104138,0,0.88291804,0.241662333,1.136143895,0.835604438,0,1,0.88291804,,0.888205738,0,0,0.913556943,2.457680514,0,1.535094604
0.670570034,0,0,0.890214883,1.461957253,0.94400447,1.011012312,1.985250013,1,0.890214883,,0.895546281,0,0,0,0,0,0
0.681840119,2.567232814,0,1.056039224,0.867141312,0.992225263,0.771003087,3.229784896,1,1.056039224,,0.910597479,0,0,0,0,0,0
2.135236162,0,0,1.023616967,0.969829098,0.945679227,1.073092016,2.528581596,1,1.023616967,,1.425803947,0,0,0,0,0,0
0,0,0,1.064988709,0.499708552,1.163780792,0.518358007,0,1,1.064988709,,0.918314407,0,0,0,0,0,0
1.655897432,0,0,0.610634925,2.406759559,0.811960735,1.872436068,0,1,0.610634925,,2.21145102,0,0,3.411855521,0,0,3.822072279
0.751286798,5.65742046,15.91345787,1.385236636,0.545977863,1.045751102,1.227100592,0,1,1.385236636,,1.003343519,0,0,1.031980991,0,0,1.734088349
0.954576167,0,0,0.844831379,1.213997836,1.026737446,0.839536694,1.130424713,1,0.844831379,,1.274836471,0,0,0,0,0,0
1.411112594,0,0,1.144807738,0.256372214,1.037897636,0.886467317,2.50659393,1,1.144807738,,0.942270435,0,0,0.484582378,0,0,0
0,2.855146774,0,1.062618908,1.653241379,0.899594725,0.857470723,2.245002351,1,1.062618908,,1.012720561,0,0,0,0,0,0
0,0,0,1.044864206,0.701971538,1.07970406,0.728169582,0,1,1.044864206,,0.86000873,0,0,0.442277568,0,0,1.486361442
1.575514061,0,0,0.755290189,0.858722464,1.03421369,1.187694075,0.466437382,1,0.755290189,,1.052049515,0,0,1.623115733,0,0,1.818267395
0.659666457,0,0,0.875739844,0.838941594,1.085169658,0.828810906,0,1,0.875739844,,0.880984553,0,0,0.453064825,0,0,0
0,0,0,1.394381888,0.715602053,1.108976125,0.692821544,0,1,1.394381888,,1.052049515,0,0,0.541038578,0,0,0
1.475254076,0,0,1.251246474,0.536050993,1.108409743,0.6487329,0,1,1.251246474,,0.985100909,0,0,0,0,0,0
0.659666457,0,0,0.924392058,0.479395197,1.085169658,0.663048725,1.56237562,1,0.924392058,,0.880984553,0,0,0,0,0,1.52261416
0,0,0,0.607772574,2.188176903,0.852272294,1.035366124,3.753363306,1,0.607772574,,0.846571094,0,0,0,0,0,0
0.665073559,0,0,0.784816035,1.32914283,0.915227027,0.919164882,3.54415945,1,0.784816035,,0.888205738,0,0,0,0,0,0
0,0,0,1.175472231,0.921337644,1.077157588,0.637148384,0,1,1.175472231,,0.967509821,0,0,0.497562264,0,0,0
1.461963499,0,0,1.293885896,0.531221704,1.086861711,0.734729668,0,1,1.293885896,,0.976226126,0,0,0,0,0,0
0,0,0,1.122041675,0.526478653,1.077157588,0.546127186,1.286867419,1,1.122041675,,0.967509821,0,0,0,0,0,0
0,0,7.812061135,1.305648495,0.670063741,1.07340733,1.019437415,0,1,1.305648495,,0.985100909,0,0,1.0132177,0,0,0
0,0,0,1.282333343,0.921337644,1.042780219,0.637148384,0.857911613,1,1.282333343,,0.967509821,0,0,0.497562264,0,0,0
1.530924041,2.882082121,0,1.016188687,0.834418998,1.029158997,1.154080092,0.453236324,1,1.016188687,,1.022274528,0,0,2.102904661,0,0,1.766806997
0.705556297,0,0,1.092771023,0.512744428,1.060218015,0.53188039,1.67106262,1,1.092771023,,0.942270435,0,0,0,0,0,0
0,3.182299009,8.95132005,1.184377324,1.228450191,0.98930431,0.955722576,0,1,1.184377324,,1.128761458,0,0,0,0,0,0
1.60671236,0,0,0.592497254,1.897408216,0.851378823,1.514015962,2.378368828,1,0.592497254,,1.072882178,0,0,3.310513278,0,0,3.708545379
1.067618081,0,0,0.7086579,3.297418935,0.793695065,1.341365019,0.632145399,1,0.7086579,,1.425803947,0,0,2.199748955,0,0,2.464230811
0,0,0,1.336282643,0.715602053,1.009292878,0.692821544,3.265061672,1,1.336282643,,1.052049515,0,0,0.541038578,0,0,0
0,0,0,1.207343089,0.258621093,1.137066689,0.536546008,0,1,1.207343089,,0.950535965,0,0,0,0,0,0
2.351854324,0,0,0.693822872,1.495504581,0.948616119,1.477445529,0,1,0.693822872,,1.570450725,0,0,2.422911892,0,0,2.714225241
0.687618425,0,36.41214936,0.862133717,3.123178453,0.728722552,1.295895019,1.628577977,1,0.862133717,,0.918314407,0,0,1.416787462,0,0,1.587131709
0,0,0,0.690487185,1.133954023,0.913203978,1.17627394,2.771714442,1,0.690487185,,2.083867308,0,0,0,0,0,0
0,0,0,1.088040413,0.730978626,1.134926722,0.42125513,0,1,1.088040413,,0.895546281,0,0,0,0,0,0
0.881945371,0,0,0.910642519,1.121628436,0.920715645,1.329700976,1.566621206,1,0.910642519,,1.177838043,0,0,2.422911892,0,0,2.035668931
0.687618425,0,0,0.912847465,1.249271381,0.968004584,0.863930012,2.035722471,1,0.912847465,,0.918314407,0,0,0,0,0,0
0,0,0,0.854888896,1.486527963,1.035365492,0.599669067,0.807446224,1,0.854888896,,0.910597479,0,0,0,0,0,0
0,0,7.16105604,1.196844454,0.859915134,1.048127809,0.594671825,0.800717505,1,1.196844454,,0.903009167,0,0,0,0,0,1.560679514
0.711745387,0,0,1.049863556,0.646552732,1.035743915,0.983667681,1.264290798,1,1.049863556,,0.950535965,0,0,1.955332404,0,0,1.642820541
0,0,0,1.154849912,0.905173825,1.114550517,0.625970342,0,1,1.154849912,,0.950535965,0,0,0,0,0,0
0.724455126,2.727684864,0,1.015180563,0.263239327,1.065698465,0.910211977,1.715823226,1,1.015180563,,0.967509821,0,0,0,0,0,0
0,2.504104138,7.043661679,0.981020044,0.362493499,1.083544641,0.752043994,0,1,0.981020044,,0.888205738,0,0,0,0,0,0
0,2.679830744,0,1.049863556,0.387931639,1.114550517,0.536546008,1.685721064,1,1.049863556,,0.950535965,0,0,0.488833101,0,0,0
1.39894783,0,0,0.928586214,1.77913476,0.940438393,1.406120572,0.414164227,1,0.928586214,,0.934147414,0,0,0,15.50881152,0,1.614496049
0.649111793,2.444005639,0,0.813854229,1.41517462,0.882994204,1.060214911,3.459099623,1,0.813854229,,0.8668888,0,0,0.891631576,0,0,0
1.298223587,0,0,0.909601785,0.589656092,1.047272195,0.978659918,1.153033208,1,0.909601785,,0.8668888,0,0,1.783263152,0,0,1.498252333
0,3.182299009,8.95132005,1.184377324,1.228450191,0.98930431,0.955722576,0,1,1.184377324,,1.128761458,0,0,0,0,0,0
0.711745387,0,0,1.049863556,0.517242186,1.013227743,0.983667681,2.950011862,1,1.049863556,,0.950535965,0,0,0.488833101,0,0,0
0,2.633626766,0,1.238114952,0.635405271,1.073206167,0.703060286,0.414164227,1,1.238114952,,0.934147414,0,0,0.480404944,0,0,0
0,5.764164242,8.106855895,1.016188687,0.973488831,1.077590008,0.769386728,0,1,1.016188687,,1.022274528,0,0,0,0,0,0
0.699473915,0,0,0.876998091,0.88956738,1.017886261,0.878825358,2.070821135,1,0.876998091,,0.934147414,0,0,0,2.58480192,0,0
0,2.386724256,0,0.654524311,1.497173671,1.022726753,0.876079028,0,1,0.654524311,,0.846571094,0,0,0,0,0,0
0,2.882082121,0,1.185553468,0.556279332,1.065482255,0.673213387,1.812945295,1,1.185553468,,1.022274528,0,0,0,0,0,0
1.97899937,0,0,0.973044271,0.239697598,1.095603982,0.911691997,0,1,0.973044271,,0.880984553,0,0,0.906129651,0,0,1.52261416
0,0,0,0.793825403,1.353802252,1.008402849,0.728169582,0.980470415,1,0.793825403,,1.10572551,0,0,0,0,0,0
0,0,0,1.146975935,0.737070115,1.133689263,0.424765589,0,1,1.146975935,,0.903009167,0,0,0,0,0,0
0,0,0,0.947501859,0.982760153,0.994651901,0.849531179,2.001793763,1,0.947501859,,0.903009167,0,0,0.464391446,0,0,0
0,0,0,0.825409968,1.143729489,1.062142186,0.878825358,0,1,0.825409968,,0.934147414,0,0,0.480404944,2.58480192,0,0
0,2.679830744,0,1.102356734,0.387931639,1.080776259,0.715394677,1.685721064,1,1.102356734,,0.950535965,0,0,0,0,0,0
0,0,0,0.876998091,1.143729489,1.084270148,0.703060286,0,1,0.876998091,,0.934147414,0,0,0,0,0,0
8.540944649,0,0,0.629918134,1.551726558,0.776807936,2.682730039,1.264290798,1,0.629918134,,2.851607895,0,0,4.399497909,0,50.740354,4.928461622
0,0,0,1.056039224,1.156188415,1.031770473,0.699613912,0.471010297,1,1.056039224,,1.062363725,0,0,0,0,0,0
0.687618425,0,0,1.115702457,0.499708552,1.098522056,0.950323014,0,1,1.115702457,,0.918314407,0,0,0.944524975,0,0,1.587131709
1.436088038,2.70354606,0,1.165069822,0.52181955,1.090340651,0.992372705,0,1,1.165069822,,0.958947788,0,0,0.986318115,0,0,1.657358776
4.056948708,3.055007048,0,1.196844454,0.884484138,1.00106901,1.529156122,0,1,1.196844454,,1.083611,45.52987395,43.17175299,2.229078941,0,19.28133452,1.872815417
3.688135189,0,0,1.088040413,1.072101985,0.898395265,1.204789672,2.183775015,1,1.088040413,,0.985100909,0,0,1.51982655,0,0,1.70255947
1.423490775,0,0,1.102356734,0.646552732,0.979453485,0.894243346,2.950011862,1,1.102356734,,0.950535965,0,0,0.488833101,2.630149322,0,0
1.040243259,0,0,0.613766387,2.267908046,0.839160413,1.568365253,1.231873085,1,0.613766387,,1.389244872,0,0,2.143345135,3.844064393,0,2.401045406
0,0,0,0.997370378,0.368535057,1.155079627,0.679624943,0,1,0.997370378,,0.903009167,0,0,0.464391446,2.498641856,0,0
0,0,0,1.286328151,0.27554023,1.139486652,0.571647148,0.898000941,1,1.286328151,,1.012720561,0,0,0.520812837,0,0,0
2.434169225,0,0,0.837791118,0.884484138,1.00106901,1.325268639,0.480430503,1,0.837791118,,1.083611,0,0,1.671809205,2.998370227,0,1.872815417
2.274924509,0,0,0.894836975,1.377701149,0.911589321,1.238568822,0.44900047,1,0.894836975,,1.012720561,0,0,1.56243851,2.802215165,0,1.750294782
0.75830817,5.710293548,0,1.23040084,0.688850575,0.959567707,1.143294297,1.796001881,1,1.23040084,,1.012720561,0,0,1.041625673,0,0,0
0.659666457,4.967491135,0,0.778435417,1.078639192,1.043432364,0.911691997,0,1,0.778435417,,0.880984553,0,0,1.359194476,0,0,1.52261416
0.681840119,0,0,1.056039224,0.495509321,1.024580435,0.771003087,3.229784896,1,1.056039224,,0.910597479,0,0,0.468293895,2.519638846,0,0
1.963039698,0,0,1.109976711,0.475529106,1.014317235,1.150977726,0,1,1.109976711,,0.873879839,0,0,0.898822153,0,0,1.510335013
1.014237177,3.81875881,0,0.89763334,1.842675287,0.86630972,1.274296768,1.201076258,1,0.89763334,,1.35451375,0,0,2.089761507,0,0,2.341019271
1.590960278,0,8.424771812,0.762694995,1.156188415,0.918527372,1.499172669,0.471010297,1,0.762694995,,1.062363725,44.63713132,42.32524803,2.18537151,0,0,1.836093546
0,0,0,1.125238375,0.88196424,1.009186379,1.045576836,1.642497447,1,1.125238375,,0.926163248,0,0,0.952597838,5.125419191,0,0
0,2.70354606,0,1.165069822,0.652274438,1.090340651,0.721725603,0,1,1.165069822,,0.958947788,0,0,0.493159058,2.65342498,0,0
1.97899937,0,0,0.973044271,0.239697598,1.095603982,0.911691997,0,1,0.973044271,,0.880984553,0,0,0.906129651,0,0,1.52261416
1.70818893,0,0,0.692909947,2.948280459,0.810582194,1.609638023,0,1,0.692909947,,1.140643158,0,0,1.759799164,9.468537559,0,1.971384649
1.803088315,0,0,0.93087902,1.146553512,0.998216961,1.245979062,0.53381167,1,0.93087902,,1.204012222,0,0,2.476754378,0,0,2.080906018
0,0,0,1.022943978,0.88196424,1.04209463,0.784182627,0,1,1.022943978,,0.926163248,0,0,0,0,0,0
0.687618425,2.588989024,7.282429871,0.963561213,0.874489967,1.000633952,1.123109016,0.407144494,1,0.963561213,,0.918314407,0,0,1.416787462,0,0,1.587131709
2.028474354,0,0,1.097107416,0.491380077,1.058822991,0.934484297,0,1,1.097107416,,0.903009167,0,0,0,0,0,0
2.434169225,0,0,0.89763334,0.589656092,1.052405882,0.815549932,0,1,0.89763334,,1.083611,0,0,0,0,0,0
0,2.727684864,0,1.122041675,0.658098317,1.088616712,0.637148384,0.857911613,1,1.122041675,,0.967509821,0,0,0.497562264,0,0,0
1.51661634,0,0,0.838909664,1.239931034,1.031535285,0.952745247,0,1,0.838909664,,1.012720561,0,0,1.56243851,0,0,1.750294782
0,3.149491802,0,1.357246288,0.607892878,1.09818567,0.630579844,0,1,1.357246288,,1.117124742,0,0,0,0,0,0
1.319332913,0,0,0.924392058,2.037429586,0.897351833,0.994573088,0.78118781,1,0.924392058,,0.880984553,0,0,1.359194476,0,0,1.52261416
0.693495506,0,0,1.022943978,0.755969349,1.009186379,0.958445433,0.410624362,1,1.022943978,,0.926163248,0,0,1.428896757,0,0,1.600696937
0,0,0,0.770695292,1.228450191,0.865337431,1.621832251,3.275662522,1,0.770695292,,0.820917424,0,0,2.955218292,0,0,0
1.330147117,0,0,0.931969042,0.483324665,1.051985088,0.919164882,1.181386483,1,0.931969042,,0.888205738,0,0,1.370335414,0,0,1.535094604
